date,frm
2015-02-01,0.030067
2015-02-02,0.028953
2015-02-03,0.024826
2015-02-04,0.026164
2015-02-05,0.028731
2015-02-06,0.007798
2015-02-07,0.010542
2015-02-08,0.008014
2015-02-09,0.013261
2015-02-10,0.010654
2015-02-11,0.010346
2015-02-12,0.014296
2015-02-13,0.010434
2015-02-14,0.006917
2015-02-15,0.012626
2015-02-16,0.008866
2015-02-17,0.026167
2015-02-18,0.017555
2015-02-19,0.006918
2015-02-20,0.015879
2015-02-21,0.016807
2015-02-22,0.008227
2015-02-23,0.007549
2015-02-24,0.006714
2015-02-25,0.008122
2015-02-26,0.009401
2015-02-27,0.010435
2015-02-28,0.007937
2015-03-01,0.009369
2015-03-02,0.014168
2015-03-03,0.018654
2015-03-04,0.033136
2015-03-05,0.026628
2015-03-06,0.032237
2015-03-07,0.017116
2015-03-08,0.017747
2015-03-09,0.017978
2015-03-10,0.024022
2015-03-11,0.022188
2015-03-12,0.028189
2015-03-13,0.021171
2015-03-14,0.014476
2015-03-15,0.017659
2015-03-16,0.024554
2015-03-17,0.008001
2015-03-18,0.013035
2015-03-19,0.012192
2015-03-20,0.014144
2015-03-21,0.006127
2015-03-22,0.007483
2015-03-23,0.008704
2015-03-24,0.011423
2015-03-25,0.01178
2015-03-26,0.015583
2015-03-27,0.014628
2015-03-28,0.008186
2015-03-29,0.009198
2015-03-30,0.009924
2015-03-31,0.011119
2015-04-01,0.00941
2015-04-02,0.006486
2015-04-03,0.008894
2015-04-04,0.009091
2015-04-05,0.009912
2015-04-06,0.007112
2015-04-07,0.005533
2015-04-08,0.006326
2015-04-09,0.007457
2015-04-10,0.00638
2015-04-11,0.007812
2015-04-12,0.006579
2015-04-13,0.009507
2015-04-14,0.010949
2015-04-15,0.00916
2015-04-16,0.013686
2015-04-17,0.013525
2015-04-18,0.011814
2015-04-19,0.004712
2015-04-20,0.006505
2015-04-21,0.006994
2015-04-22,0.007712
2015-04-23,0.010738
2015-04-24,0.01743
2015-04-25,0.005454
2015-04-26,0.007249
2015-04-27,0.004617
2015-04-28,0.006622
2015-04-29,0.007241
2015-04-30,0.004573
2015-05-01,0.006147
2015-05-02,0.006762
2015-05-03,0.00915
2015-05-04,0.01228
2015-05-05,0.008555
2015-05-06,0.005383
2015-05-07,0.00857
2015-05-08,0.007365
2015-05-09,0.007153
2015-05-10,0.004914
2015-05-11,0.008067
2015-05-12,0.009836
2015-05-13,0.008627
2015-05-14,0.011055
2015-05-15,0.007856
2015-05-16,0.010788
2015-05-17,0.010526
2015-05-18,0.009834
2015-05-19,0.007172
2015-05-20,0.007702
2015-05-21,0.007514
2015-05-22,0.01338
2015-05-23,0.011432
2015-05-24,0.01039
2015-05-25,0.011483
2015-05-26,0.010608
2015-05-27,0.008538
2015-05-28,0.013408
2015-05-29,0.017305
2015-05-30,0.011937
2015-05-31,0.009159
2015-06-01,0.00897
2015-06-02,0.008816
2015-06-03,0.008962
2015-06-04,0.00906
2015-06-05,0.008698
2015-06-06,0.008423
2015-06-07,0.007862
2015-06-08,0.007535
2015-06-09,0.010568
2015-06-10,0.007984
2015-06-11,0.009547
2015-06-12,0.008032
2015-06-13,0.00998
2015-06-14,0.009951
2015-06-15,0.011833
2015-06-16,0.010719
2015-06-17,0.012155
2015-06-18,0.007016
2015-06-19,0.00476
2015-06-20,0.008717
2015-06-21,0.007734
2015-06-22,0.005481
2015-06-23,0.004069
2015-06-24,0.006806
2015-06-25,0.004341
2015-06-26,0.010713
2015-06-27,0.009794
2015-06-28,0.008721
2015-06-29,0.010635
2015-06-30,0.008487
2015-07-01,0.0053
2015-07-02,0.007208
2015-07-03,0.008794
2015-07-04,0.005313
2015-07-05,0.00821
2015-07-06,0.007602
2015-07-07,0.007479
2015-07-08,0.009027
2015-07-09,0.009813
2015-07-10,0.011304
2015-07-11,0.025653
2015-07-12,0.011072
2015-07-13,0.020726
2015-07-14,0.017148
2015-07-15,0.028936
2015-07-16,0.011749
2015-07-17,0.015693
2015-07-18,0.013507
2015-07-19,0.007176
2015-07-20,0.009367
2015-07-21,0.004066
2015-07-22,0.007413
2015-07-23,0.004546
2015-07-24,0.005159
2015-07-25,0.005021
2015-07-26,0.005649
2015-07-27,0.005062
2015-07-28,0.005337
2015-07-29,0.007262
2015-07-30,0.010576
2015-07-31,0.008051
2015-08-01,0.007655
2015-08-02,0.004642
2015-08-03,0.011823
2015-08-04,0.00664
2015-08-05,0.006957
2015-08-06,0.007412
2015-08-07,0.009547
2015-08-08,0.008964
2015-08-09,0.013223
2015-08-10,0.01245
2015-08-11,0.007304
2015-08-12,0.008374
2015-08-13,0.006712
2015-08-14,0.006863
2015-08-15,0.006892
2015-08-16,0.007562
2015-08-17,0.008257
2015-08-18,0.007594
2015-08-19,0.009648
2015-08-20,0.011935
2015-08-21,0.013738
2015-08-22,0.013714
2015-08-23,0.011623
2015-08-24,0.017124
2015-08-25,0.024654
2015-08-26,0.027936
2015-08-27,0.02798
2015-08-28,0.027787
2015-08-29,0.025489
2015-08-30,0.026204
2015-08-31,0.016635
2015-09-01,0.021174
2015-09-02,0.016276
2015-09-03,0.016514
2015-09-04,0.014936
2015-09-05,0.017784
2015-09-06,0.015403
2015-09-07,0.007893
2015-09-08,0.016162
2015-09-09,0.021004
2015-09-10,0.018954
2015-09-11,0.012808
2015-09-12,0.020531
2015-09-13,0.018356
2015-09-14,0.019363
2015-09-15,0.03235
2015-09-16,0.015688
2015-09-17,0.01761
2015-09-18,0.024981
2015-09-19,0.01911
2015-09-20,0.024966
2015-09-21,0.028425
2015-09-22,0.024482
2015-09-23,0.023835
2015-09-24,0.020457
2015-09-25,0.023974
2015-09-26,0.029537
2015-09-27,0.031728
2015-09-28,0.017703
2015-09-29,0.015737
2015-09-30,0.01775
2015-10-01,0.022812
2015-10-02,0.014413
2015-10-03,0.018243
2015-10-04,0.024385
2015-10-05,0.023557
2015-10-06,0.029443
2015-10-07,0.031301
2015-10-08,0.019844
2015-10-09,0.03059
2015-10-10,0.012553
2015-10-11,0.016396
2015-10-12,0.016327
2015-10-13,0.014044
2015-10-14,0.022745
2015-10-15,0.027303
2015-10-16,0.020051
2015-10-17,0.018514
2015-10-18,0.015372
2015-10-19,0.015332
2015-10-20,0.015182
2015-10-21,0.013219
2015-10-22,0.014608
2015-10-23,0.017764
2015-10-24,0.010817
2015-10-25,0.011033
2015-10-26,0.009635
2015-10-27,0.007475
2015-10-28,0.008777
2015-10-29,0.00735
2015-10-30,0.006097
2015-10-31,0.006967
2015-11-01,0.00814
2015-11-02,0.007293
2015-11-03,0.011223
2015-11-04,0.008479
2015-11-05,0.006627
2015-11-06,0.007383
2015-11-07,0.007555
2015-11-08,0.010484
2015-11-09,0.008984
2015-11-10,0.01301
2015-11-11,0.014264
2015-11-12,0.014026
2015-11-13,0.01149
2015-11-14,0.015301
2015-11-15,0.01216
2015-11-16,0.018419
2015-11-17,0.014298
2015-11-18,0.021177
2015-11-19,0.01761
2015-11-20,0.015396
2015-11-21,0.015331
2015-11-22,0.015813
2015-11-23,0.013709
2015-11-24,0.014691
2015-11-25,0.01421
2015-11-26,0.014742
2015-11-27,0.013097
2015-11-28,0.013721
2015-11-29,0.014265
2015-11-30,0.012113
2015-12-01,0.016578
2015-12-02,0.014547
2015-12-03,0.016659
2015-12-04,0.0138
2015-12-05,0.016716
2015-12-06,0.017567
2015-12-07,0.017392
2015-12-08,0.015132
2015-12-09,0.017218
2015-12-10,0.01754
2015-12-11,0.01175
2015-12-12,0.014919
2015-12-13,0.013332
2015-12-14,0.017965
2015-12-15,0.020283
2015-12-16,0.021294
2015-12-17,0.017827
2015-12-18,0.016676
2015-12-19,0.020412
2015-12-20,0.017149
2015-12-21,0.017404
2015-12-22,0.010438
2015-12-23,0.010002
2015-12-24,0.013741
2015-12-25,0.014769
2015-12-26,0.015463
2015-12-27,0.013808
2015-12-28,0.020249
2015-12-29,0.020309
2015-12-30,0.021877
2015-12-31,0.012371
2016-01-01,0.018135
2016-01-02,0.020742
2016-01-03,0.013391
2016-01-04,0.013121
2016-01-05,0.015663
2016-01-06,0.012654
2016-01-07,0.014671
2016-01-08,0.011333
2016-01-09,0.009686
2016-01-10,0.013212
2016-01-11,0.014757
2016-01-12,0.01429
2016-01-13,0.01174
2016-01-14,0.014261
2016-01-15,0.014299
2016-01-16,0.011278
2016-01-17,0.012246
2016-01-18,0.015584
2016-01-19,0.011892
2016-01-20,0.014777
2016-01-21,0.019517
2016-01-22,0.018626
2016-01-23,0.021177
2016-01-24,0.016286
2016-01-25,0.020169
2016-01-26,0.021321
2016-01-27,0.025394
2016-01-28,0.020849
2016-01-29,0.01769
2016-01-30,0.013322
2016-01-31,0.018698
2016-02-01,0.014765
2016-02-02,0.015091
2016-02-03,0.023531
2016-02-04,0.019506
2016-02-05,0.012011
2016-02-06,0.014816
2016-02-07,0.013119
2016-02-08,0.014682
2016-02-09,0.018224
2016-02-10,0.01689
2016-02-11,0.016764
2016-02-12,0.013676
2016-02-13,0.00824
2016-02-14,0.009447
2016-02-15,0.015883
2016-02-16,0.011263
2016-02-17,0.015081
2016-02-18,0.018881
2016-02-19,0.012117
